state,pollster_rating_name,pollscore,candidate_name,pct,sample_size,start_date,end_date,days_to_election,recency_weight,total_weight,pollster_reliability_adjustment
Pennsylvania,Public Policy Polling,0,Joe Biden,44,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Pennsylvania,Public Policy Polling,0,Donald Trump,47,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Pennsylvania,Public Policy Polling,0,Kamala Harris,45,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Pennsylvania,Public Policy Polling,0,Donald Trump,51,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Pennsylvania,Public Policy Polling,0,Gretchen Whitmer,42,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Pennsylvania,Public Policy Polling,0,Donald Trump,50,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Pennsylvania,Public Policy Polling,0,Gavin Newsom,42,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Pennsylvania,Public Policy Polling,0,Donald Trump,51,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Pennsylvania,Public Policy Polling,0,Pete Buttigieg,41,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Pennsylvania,Public Policy Polling,0,Donald Trump,50,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Pennsylvania,Public Policy Polling,0,Josh Shapiro,47,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Pennsylvania,Public Policy Polling,0,Donald Trump,46,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Pennsylvania,Public Policy Polling,0,J.B. Pritzker,37,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Pennsylvania,Public Policy Polling,0,Donald Trump,50,537,7/11/24,7/12/24,116,0.008620689655172414,0,0
Virginia,The New York Times/Siena College,-1.5,Joe Biden,46,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Donald Trump,44,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Joe Biden,48,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Donald Trump,45,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Joe Biden,38,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Donald Trump,36,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Robert F. Kennedy,9,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Jill Stein,2,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Cornel West,0,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Chase Oliver,0,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Joe Biden,40,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Donald Trump,38,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Robert F. Kennedy,7,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Jill Stein,2,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Cornel West,0,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Chase Oliver,0,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Kamala Harris,48,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Donald Trump,44,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Kamala Harris,49,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Donald Trump,44,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Kamala Harris,41,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Donald Trump,38,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Robert F. Kennedy,9,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Jill Stein,1,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Cornel West,0,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Chase Oliver,0,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Kamala Harris,43,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Donald Trump,39,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Robert F. Kennedy,7,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Jill Stein,1,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Cornel West,0,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Virginia,The New York Times/Siena College,-1.5,Chase Oliver,0,661,7/9/24,7/12/24,116,0.008620689655172414,-8.547413793103448,-0.3
Arizona,J.L. Partners,0.2,Joe Biden,40,513,7/10/24,7/11/24,117,0.008547008547008548,0.8769230769230771,0
Arizona,J.L. Partners,0.2,Donald Trump,46,513,7/10/24,7/11/24,117,0.008547008547008548,0.8769230769230771,0
Arizona,J.L. Partners,0.2,Robert F. Kennedy,4,513,7/10/24,7/11/24,117,0.008547008547008548,0.8769230769230771,0
Arizona,J.L. Partners,0.2,Jill Stein,2,513,7/10/24,7/11/24,117,0.008547008547008548,0.8769230769230771,0
Arizona,Public Policy Polling,0,Joe Biden,43,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Arizona,Public Policy Polling,0,Donald Trump,51,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Arizona,Public Policy Polling,0,Kamala Harris,44,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Arizona,Public Policy Polling,0,Donald Trump,52,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Arizona,Public Policy Polling,0,Gretchen Whitmer,45,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Arizona,Public Policy Polling,0,Donald Trump,49,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Arizona,Public Policy Polling,0,Gavin Newsom,44,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Arizona,Public Policy Polling,0,Donald Trump,51,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Arizona,Public Policy Polling,0,Pete Buttigieg,46,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Arizona,Public Policy Polling,0,Donald Trump,49,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Arizona,Public Policy Polling,0,Josh Shapiro,43,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Arizona,Public Policy Polling,0,Donald Trump,46,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Arizona,Public Policy Polling,0,J.B. Pritzker,41,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Arizona,Public Policy Polling,0,Donald Trump,47,596,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,Joe Biden,47,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,Donald Trump,47,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,Kamala Harris,48,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,Donald Trump,49,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,Gretchen Whitmer,47,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,Donald Trump,46,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,Gavin Newsom,48,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,Donald Trump,48,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,Pete Buttigieg,47,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,Donald Trump,46,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,Josh Shapiro,46,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,Donald Trump,44,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,J.B. Pritzker,47,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Wisconsin,Public Policy Polling,0,Donald Trump,47,548,7/10/24,7/11/24,117,0.008547008547008548,0,0
Pennsylvania,The New York Times/Siena College,-1.5,Joe Biden,44,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Donald Trump,48,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Joe Biden,45,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Donald Trump,48,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Joe Biden,38,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Donald Trump,41,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Robert F. Kennedy,8,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Jill Stein,2,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Cornel West,0,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Chase Oliver,0,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Joe Biden,40,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Donald Trump,42,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Robert F. Kennedy,7,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Jill Stein,2,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Cornel West,0,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Chase Oliver,0,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Kamala Harris,46,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Donald Trump,48,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Kamala Harris,47,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Donald Trump,48,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Kamala Harris,40,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Donald Trump,42,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Robert F. Kennedy,7,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Jill Stein,3,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Cornel West,0,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Chase Oliver,0,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Kamala Harris,42,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Donald Trump,43,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Robert F. Kennedy,6,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Jill Stein,2,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Cornel West,0,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Pennsylvania,The New York Times/Siena College,-1.5,Chase Oliver,0,872,7/9/24,7/11/24,117,0.008547008547008548,-11.17948717948718,-0.3
Arizona,Redfield & Wilton Strategies,0.4,Joe Biden,39,419,7/8/24,7/10/24,118,0.00847457627118644,1.4203389830508477,0.1
Arizona,Redfield & Wilton Strategies,0.4,Donald Trump,43,419,7/8/24,7/10/24,118,0.00847457627118644,1.4203389830508477,0.1
Arizona,Redfield & Wilton Strategies,0.4,Robert F. Kennedy,7,419,7/8/24,7/10/24,118,0.00847457627118644,1.4203389830508477,0.1
Arizona,Redfield & Wilton Strategies,0.4,Chase Oliver,0,419,7/8/24,7/10/24,118,0.00847457627118644,1.4203389830508477,0.1
Arizona,Redfield & Wilton Strategies,0.4,Jill Stein,1,419,7/8/24,7/10/24,118,0.00847457627118644,1.4203389830508477,0.1
Florida,Redfield & Wilton Strategies,0.4,Joe Biden,41,465,7/8/24,7/10/24,118,0.00847457627118644,1.576271186440678,0.1
Florida,Redfield & Wilton Strategies,0.4,Donald Trump,45,465,7/8/24,7/10/24,118,0.00847457627118644,1.576271186440678,0.1
Florida,Redfield & Wilton Strategies,0.4,Robert F. Kennedy,5,465,7/8/24,7/10/24,118,0.00847457627118644,1.576271186440678,0.1
Florida,Redfield & Wilton Strategies,0.4,Chase Oliver,0,465,7/8/24,7/10/24,118,0.00847457627118644,1.576271186440678,0.1
Florida,Redfield & Wilton Strategies,0.4,Jill Stein,0,465,7/8/24,7/10/24,118,0.00847457627118644,1.576271186440678,0.1
Georgia,Redfield & Wilton Strategies,0.4,Joe Biden,40,433,7/8/24,7/10/24,118,0.00847457627118644,1.4677966101694917,0.1
Georgia,Redfield & Wilton Strategies,0.4,Donald Trump,46,433,7/8/24,7/10/24,118,0.00847457627118644,1.4677966101694917,0.1
Georgia,Redfield & Wilton Strategies,0.4,Robert F. Kennedy,6,433,7/8/24,7/10/24,118,0.00847457627118644,1.4677966101694917,0.1
Georgia,Redfield & Wilton Strategies,0.4,Chase Oliver,0,433,7/8/24,7/10/24,118,0.00847457627118644,1.4677966101694917,0.1
Georgia,Redfield & Wilton Strategies,0.4,Jill Stein,1,433,7/8/24,7/10/24,118,0.00847457627118644,1.4677966101694917,0.1
Michigan,Redfield & Wilton Strategies,0.4,Joe Biden,43,465,7/8/24,7/10/24,118,0.00847457627118644,1.576271186440678,0.1
Michigan,Redfield & Wilton Strategies,0.4,Donald Trump,42,465,7/8/24,7/10/24,118,0.00847457627118644,1.576271186440678,0.1
Michigan,Redfield & Wilton Strategies,0.4,Robert F. Kennedy,6,465,7/8/24,7/10/24,118,0.00847457627118644,1.576271186440678,0.1
Michigan,Redfield & Wilton Strategies,0.4,Chase Oliver,1,465,7/8/24,7/10/24,118,0.00847457627118644,1.576271186440678,0.1
Michigan,Redfield & Wilton Strategies,0.4,Jill Stein,0,465,7/8/24,7/10/24,118,0.00847457627118644,1.576271186440678,0.1
North Carolina,Redfield & Wilton Strategies,0.4,Joe Biden,42,420,7/8/24,7/10/24,118,0.00847457627118644,1.423728813559322,0.1
North Carolina,Redfield & Wilton Strategies,0.4,Donald Trump,44,420,7/8/24,7/10/24,118,0.00847457627118644,1.423728813559322,0.1
North Carolina,Redfield & Wilton Strategies,0.4,Robert F. Kennedy,4,420,7/8/24,7/10/24,118,0.00847457627118644,1.423728813559322,0.1
North Carolina,Redfield & Wilton Strategies,0.4,Chase Oliver,0,420,7/8/24,7/10/24,118,0.00847457627118644,1.423728813559322,0.1
North Carolina,Redfield & Wilton Strategies,0.4,Jill Stein,1,420,7/8/24,7/10/24,118,0.00847457627118644,1.423728813559322,0.1
Pennsylvania,Redfield & Wilton Strategies,0.4,Joe Biden,40,719,7/8/24,7/10/24,118,0.00847457627118644,2.4372881355932203,0.1
Pennsylvania,Redfield & Wilton Strategies,0.4,Donald Trump,45,719,7/8/24,7/10/24,118,0.00847457627118644,2.4372881355932203,0.1
Pennsylvania,Redfield & Wilton Strategies,0.4,Robert F. Kennedy,6,719,7/8/24,7/10/24,118,0.00847457627118644,2.4372881355932203,0.1
Pennsylvania,Redfield & Wilton Strategies,0.4,Chase Oliver,0,719,7/8/24,7/10/24,118,0.00847457627118644,2.4372881355932203,0.1
Pennsylvania,Redfield & Wilton Strategies,0.4,Jill Stein,1,719,7/8/24,7/10/24,118,0.00847457627118644,2.4372881355932203,0.1
Wisconsin,North Star Opinion Research,0.3,Joe Biden,44,600,7/6/24,7/10/24,118,0.00847457627118644,1.5254237288135593,0.1
Wisconsin,North Star Opinion Research,0.3,Donald Trump,46,600,7/6/24,7/10/24,118,0.00847457627118644,1.5254237288135593,0.1
Wisconsin,North Star Opinion Research,0.3,Joe Biden,36,600,7/6/24,7/10/24,118,0.00847457627118644,1.5254237288135593,0.1
Wisconsin,North Star Opinion Research,0.3,Donald Trump,38,600,7/6/24,7/10/24,118,0.00847457627118644,1.5254237288135593,0.1
Wisconsin,North Star Opinion Research,0.3,Robert F. Kennedy,11,600,7/6/24,7/10/24,118,0.00847457627118644,1.5254237288135593,0.1
Wisconsin,North Star Opinion Research,0.3,Chase Oliver,2,600,7/6/24,7/10/24,118,0.00847457627118644,1.5254237288135593,0.1
Wisconsin,North Star Opinion Research,0.3,Jill Stein,3,600,7/6/24,7/10/24,118,0.00847457627118644,1.5254237288135593,0.1
Wisconsin,North Star Opinion Research,0.3,Kamala Harris,47,600,7/6/24,7/10/24,118,0.00847457627118644,1.5254237288135593,0.1
Wisconsin,North Star Opinion Research,0.3,Donald Trump,48,600,7/6/24,7/10/24,118,0.00847457627118644,1.5254237288135593,0.1
Iowa,Cygnal,-1.1,Joe Biden,39.4,600,7/8/24,7/9/24,119,0.008403361344537815,-5.546218487394958,-0.2
Iowa,Cygnal,-1.1,Donald Trump,51.4,600,7/8/24,7/9/24,119,0.008403361344537815,-5.546218487394958,-0.2
Arizona,Echelon Insights,-0.8,Joe Biden,44,601,7/1/24,7/8/24,120,0.008333333333333333,-4.006666666666667,-0.2
Arizona,Echelon Insights,-0.8,Donald Trump,48,601,7/1/24,7/8/24,120,0.008333333333333333,-4.006666666666667,-0.2
Arizona,Echelon Insights,-0.8,Joe Biden,39,601,7/1/24,7/8/24,120,0.008333333333333333,-4.006666666666667,-0.2
Arizona,Echelon Insights,-0.8,Donald Trump,41,601,7/1/24,7/8/24,120,0.008333333333333333,-4.006666666666667,-0.2
Arizona,Echelon Insights,-0.8,Robert F. Kennedy,11,601,7/1/24,7/8/24,120,0.008333333333333333,-4.006666666666667,-0.2
Arizona,Echelon Insights,-0.8,Jill Stein,0,601,7/1/24,7/8/24,120,0.008333333333333333,-4.006666666666667,-0.2
Arizona,Echelon Insights,-0.8,Cornel West,1,601,7/1/24,7/8/24,120,0.008333333333333333,-4.006666666666667,-0.2
Arizona,Echelon Insights,-0.8,Chase Oliver,1,601,7/1/24,7/8/24,120,0.008333333333333333,-4.006666666666667,-0.2
Georgia,Echelon Insights,-0.8,Joe Biden,45,608,7/1/24,7/8/24,120,0.008333333333333333,-4.053333333333334,-0.2
Georgia,Echelon Insights,-0.8,Donald Trump,49,608,7/1/24,7/8/24,120,0.008333333333333333,-4.053333333333334,-0.2
Georgia,Echelon Insights,-0.8,Joe Biden,39,608,7/1/24,7/8/24,120,0.008333333333333333,-4.053333333333334,-0.2
Georgia,Echelon Insights,-0.8,Donald Trump,45,608,7/1/24,7/8/24,120,0.008333333333333333,-4.053333333333334,-0.2
Georgia,Echelon Insights,-0.8,Robert F. Kennedy,7,608,7/1/24,7/8/24,120,0.008333333333333333,-4.053333333333334,-0.2
Georgia,Echelon Insights,-0.8,Jill Stein,2,608,7/1/24,7/8/24,120,0.008333333333333333,-4.053333333333334,-0.2
Georgia,Echelon Insights,-0.8,Cornel West,2,608,7/1/24,7/8/24,120,0.008333333333333333,-4.053333333333334,-0.2
Georgia,Echelon Insights,-0.8,Chase Oliver,1,608,7/1/24,7/8/24,120,0.008333333333333333,-4.053333333333334,-0.2
Michigan,Echelon Insights,-0.8,Joe Biden,45,607,7/1/24,7/8/24,120,0.008333333333333333,-4.046666666666667,-0.2
Michigan,Echelon Insights,-0.8,Donald Trump,48,607,7/1/24,7/8/24,120,0.008333333333333333,-4.046666666666667,-0.2
Michigan,Echelon Insights,-0.8,Joe Biden,40,607,7/1/24,7/8/24,120,0.008333333333333333,-4.046666666666667,-0.2
Michigan,Echelon Insights,-0.8,Donald Trump,43,607,7/1/24,7/8/24,120,0.008333333333333333,-4.046666666666667,-0.2
Michigan,Echelon Insights,-0.8,Robert F. Kennedy,8,607,7/1/24,7/8/24,120,0.008333333333333333,-4.046666666666667,-0.2
Michigan,Echelon Insights,-0.8,Jill Stein,2,607,7/1/24,7/8/24,120,0.008333333333333333,-4.046666666666667,-0.2
Michigan,Echelon Insights,-0.8,Cornel West,2,607,7/1/24,7/8/24,120,0.008333333333333333,-4.046666666666667,-0.2
Michigan,Echelon Insights,-0.8,Chase Oliver,0,607,7/1/24,7/8/24,120,0.008333333333333333,-4.046666666666667,-0.2
North Carolina,Echelon Insights,-0.8,Joe Biden,45,610,7/1/24,7/8/24,120,0.008333333333333333,-4.066666666666666,-0.2
